index,Cosine Similarity
"('god', 'fela')",-0.009629812
"('god', 'dæg')",0.07430439
"('god', 'micel')",0.05483402
"('god', 'hūs')",-0.09164743
"('god', 'bearn')",0.22767851
"('god', 'hand')",-0.03707724
"('god', 'eorþe')",0.310565
"('god', 'tīd')",0.051523678
"('god', 'folc')",-0.07237424
"('god', 'wītega')",-0.03722106
"('god', 'bōceras')",-0.10220303
"('god', 'þēowa')",0.09633824
"('god', 'brōþor')",0.13576366
"('god', 'cyning')",-0.017154954
"('god', 'tempel')",-0.035754025
"('fela', 'mann')",-0.029410262
"('fela', 'sunu')",-0.04300624
"('fela', 'hlaford')",0.019795965
"('fela', 'heofon')",0.12949856
"('fela', 'leorningcnihtas')",0.2216985
"('fela', 'fæder')",-0.2974468
"('fela', 'rīce')",-0.13470334
"('fela', 'god')",-0.009629812
"('fela', 'dæg')",0.28797805
"('fela', 'micel')",0.3899865
"('fela', 'hūs')",-0.0087914355
"('fela', 'bearn')",-0.047338545
"('fela', 'hand')",0.0041667745
"('fela', 'eorþe')",0.21548036
"('fela', 'tīd')",0.21061349
"('fela', 'folc')",-0.00019798055
"('fela', 'wītega')",-0.25977397
"('fela', 'bōceras')",0.27385262
"('fela', 'þēowa')",0.14629656
"('fela', 'brōþor')",0.119324155
"('fela', 'cyning')",-0.15370093
"('fela', 'tempel')",-0.037073
"('dæg', 'mann')",-0.17626515
"('dæg', 'sunu')",-0.039474815
"('dæg', 'hlaford')",0.05584634
"('dæg', 'heofon')",0.44192022
"('dæg', 'leorningcnihtas')",-0.020221896
"('dæg', 'fæder')",-0.07116009
"('dæg', 'rīce')",0.07125791
"('dæg', 'god')",0.07430439
"('dæg', 'fela')",0.28797805
"('dæg', 'micel')",-0.10180015
"('dæg', 'hūs')",0.15733695
"('dæg', 'bearn')",0.25741044
"('dæg', 'hand')",-0.105942555
"('dæg', 'eorþe')",0.32722008
"('dæg', 'tīd')",0.14416642
"('dæg', 'folc')",-0.23789102
"('dæg', 'wītega')",-0.24393573
"('dæg', 'bōceras')",0.26529494
"('dæg', 'þēowa')",0.07894585
"('dæg', 'brōþor')",-0.03672891
"('dæg', 'cyning')",-0.015266506
"('dæg', 'tempel')",0.15421252
"('micel', 'mann')",-0.0019091712
"('micel', 'sunu')",-0.26834553
"('micel', 'hlaford')",0.009116311
"('micel', 'heofon')",-0.10735077
"('micel', 'leorningcnihtas')",-0.19178073
"('micel', 'fæder')",-0.29030204
"('micel', 'rīce')",-0.1627484
"('micel', 'god')",0.05483402
"('micel', 'fela')",0.3899865
"('micel', 'dæg')",-0.10180015
"('micel', 'hūs')",-0.06206144
"('micel', 'bearn')",-0.20309201
"('micel', 'hand')",0.0358243
"('micel', 'eorþe')",0.2734152
"('micel', 'tīd')",0.08059882
"('micel', 'folc')",0.03943716
"('micel', 'wītega')",-0.14644325
"('micel', 'bōceras')",-0.122861326
"('micel', 'þēowa')",0.0872961
"('micel', 'brōþor')",0.02511241
"('micel', 'cyning')",0.033804
"('micel', 'tempel')",0.020164296
"('hūs', 'mann')",0.1315317
"('hūs', 'sunu')",0.032625206
"('hūs', 'hlaford')",-0.15893775
"('hūs', 'heofon')",0.0070573613
"('hūs', 'leorningcnihtas')",0.051847205
"('hūs', 'fæder')",0.07793792
"('hūs', 'rīce')",0.160435
"('hūs', 'god')",-0.09164743
"('hūs', 'fela')",-0.0087914355
"('hūs', 'dæg')",0.15733695
"('hūs', 'micel')",-0.06206144
"('hūs', 'bearn')",0.14539346
"('hūs', 'hand')",0.28494436
"('hūs', 'eorþe')",0.21980152
"('hūs', 'tīd')",-0.092877835
"('hūs', 'folc')",-0.03745237
"('hūs', 'wītega')",0.05820574
"('hūs', 'bōceras')",0.091760814
"('hūs', 'þēowa')",0.2657976
"('hūs', 'brōþor')",-0.09757823
"('hūs', 'cyning')",0.0060878918
"('hūs', 'tempel')",0.042166077
"('bearn', 'mann')",0.059782438
"('bearn', 'sunu')",0.34328276
"('bearn', 'hlaford')",-0.17464228
"('bearn', 'heofon')",0.19128431
"('bearn', 'leorningcnihtas')",0.106101364
"('bearn', 'fæder')",0.3494671
"('bearn', 'rīce')",0.32981414
"('bearn', 'god')",0.22767851
"('bearn', 'fela')",-0.047338545
"('bearn', 'dæg')",0.25741044
"('bearn', 'micel')",-0.20309201
"('bearn', 'hūs')",0.14539346
"('bearn', 'hand')",0.18202992
"('bearn', 'eorþe')",0.057642043
"('bearn', 'tīd')",0.078160726
"('bearn', 'folc')",0.16814359
"('bearn', 'wītega')",0.005289655
"('bearn', 'bōceras')",0.11812839
"('bearn', 'þēowa')",0.12618941
"('bearn', 'brōþor')",-0.106765285
"('bearn', 'cyning')",0.12501316
"('bearn', 'tempel')",-0.32603818
"('hand', 'mann')",0.12975514
"('hand', 'sunu')",0.02883147
"('hand', 'hlaford')",-0.21880835
"('hand', 'heofon')",-0.1646191
"('hand', 'leorningcnihtas')",0.28250456
"('hand', 'fæder')",0.23178944
"('hand', 'rīce')",0.061487313
"('hand', 'god')",-0.03707724
"('hand', 'fela')",0.0041667745
"('hand', 'dæg')",-0.105942555
"('hand', 'micel')",0.0358243
"('hand', 'hūs')",0.28494436
"('hand', 'bearn')",0.18202992
"('hand', 'eorþe')",-0.22084525
"('hand', 'tīd')",0.07607795
"('hand', 'folc')",0.048664153
"('hand', 'wītega')",0.056618147
"('hand', 'bōceras')",0.026587427
"('hand', 'þēowa')",0.21550752
"('hand', 'brōþor')",0.18187478
"('hand', 'cyning')",0.27737784
"('hand', 'tempel')",-0.13296606
"('eorþe', 'mann')",0.2685879
"('eorþe', 'sunu')",0.057739384
"('eorþe', 'hlaford')",0.358609
"('eorþe', 'heofon')",0.3362521
"('eorþe', 'leorningcnihtas')",-0.18837793
"('eorþe', 'fæder')",0.1640382
"('eorþe', 'rīce')",-0.032208674
"('eorþe', 'god')",0.310565
"('eorþe', 'fela')",0.21548036
"('eorþe', 'dæg')",0.32722008
"('eorþe', 'micel')",0.2734152
"('eorþe', 'hūs')",0.21980152
"('eorþe', 'bearn')",0.057642043
"('eorþe', 'hand')",-0.22084525
"('eorþe', 'tīd')",0.21883154
"('eorþe', 'folc')",0.023432862
"('eorþe', 'wītega')",-0.019081056
"('eorþe', 'bōceras')",-0.04484283
"('eorþe', 'þēowa')",0.27519128
"('eorþe', 'brōþor')",-0.010424212
"('eorþe', 'cyning')",-0.23716405
"('eorþe', 'tempel')",0.2641707
"('tīd', 'mann')",0.029579272
"('tīd', 'sunu')",0.19513842
"('tīd', 'hlaford')",0.23217657
"('tīd', 'heofon')",0.121880054
"('tīd', 'leorningcnihtas')",0.25461477
"('tīd', 'fæder')",-0.1284129
"('tīd', 'rīce')",-0.0025962219
"('tīd', 'god')",0.051523678
"('tīd', 'fela')",0.21061349
"('tīd', 'dæg')",0.14416642
"('tīd', 'micel')",0.08059882
"('tīd', 'hūs')",-0.092877835
"('tīd', 'bearn')",0.078160726
"('tīd', 'hand')",0.07607795
"('tīd', 'eorþe')",0.21883154
"('tīd', 'folc')",0.026123159
"('tīd', 'wītega')",-0.008966265
"('tīd', 'bōceras')",0.27426857
"('tīd', 'þēowa')",0.31347778
"('tīd', 'brōþor')",0.005249694
"('tīd', 'cyning')",0.26958668
"('tīd', 'tempel')",-0.06340335
"('folc', 'mann')",0.13428284
"('folc', 'sunu')",0.2047677
"('folc', 'hlaford')",-0.045819156
"('folc', 'heofon')",-0.07210625
"('folc', 'leorningcnihtas')",0.15470235
"('folc', 'fæder')",-0.106656216
"('folc', 'rīce')",0.13574222
"('folc', 'god')",-0.07237424
"('folc', 'fela')",-0.00019798055
"('folc', 'dæg')",-0.23789102
"('folc', 'micel')",0.03943716
"('folc', 'hūs')",-0.03745237
"('folc', 'bearn')",0.16814359
"('folc', 'hand')",0.048664153
"('folc', 'eorþe')",0.023432862
"('folc', 'tīd')",0.026123159
"('folc', 'wītega')",0.40729356
"('folc', 'bōceras')",0.062683836
"('folc', 'þēowa')",0.08507405
"('folc', 'brōþor')",0.1508962
"('folc', 'cyning')",0.1257494
"('folc', 'tempel')",-0.15764213
"('wītega', 'mann')",0.50300604
"('wītega', 'sunu')",0.13823073
"('wītega', 'hlaford')",-0.028872326
"('wītega', 'heofon')",0.11759041
"('wītega', 'leorningcnihtas')",-0.011324286
"('wītega', 'fæder')",0.19330782
"('wītega', 'rīce')",0.18309407
"('wītega', 'god')",-0.03722106
"('wītega', 'fela')",-0.25977397
"('wītega', 'dæg')",-0.24393573
"('wītega', 'micel')",-0.14644325
"('wītega', 'hūs')",0.05820574
"('wītega', 'bearn')",0.005289655
"('wītega', 'hand')",0.056618147
"('wītega', 'eorþe')",-0.019081056
"('wītega', 'tīd')",-0.008966265
"('wītega', 'folc')",0.40729356
"('wītega', 'bōceras')",-0.08604795
"('wītega', 'þēowa')",-0.09741993
"('wītega', 'brōþor')",0.07384042
"('wītega', 'cyning')",0.17314403
"('wītega', 'tempel')",0.00660656
"('bōceras', 'mann')",-0.1322093
"('bōceras', 'sunu')",0.06997731
"('bōceras', 'hlaford')",0.018667236
"('bōceras', 'heofon')",0.06722246
"('bōceras', 'leorningcnihtas')",0.63055253
"('bōceras', 'fæder')",-0.2723617
"('bōceras', 'rīce')",-0.026444823
"('bōceras', 'god')",-0.10220303
"('bōceras', 'fela')",0.27385262
"('bōceras', 'dæg')",0.26529494
"('bōceras', 'micel')",-0.122861326
"('bōceras', 'hūs')",0.091760814
"('bōceras', 'bearn')",0.11812839
"('bōceras', 'hand')",0.026587427
"('bōceras', 'eorþe')",-0.04484283
"('bōceras', 'tīd')",0.27426857
"('bōceras', 'folc')",0.062683836
"('bōceras', 'wītega')",-0.08604795
"('bōceras', 'þēowa')",0.19677953
"('bōceras', 'brōþor')",0.17348507
"('bōceras', 'cyning')",0.012708902
"('bōceras', 'tempel')",-0.027856126
"('þēowa', 'mann')",0.23074342
"('þēowa', 'sunu')",0.17703855
"('þēowa', 'hlaford')",-0.11712921
"('þēowa', 'heofon')",0.002301786
"('þēowa', 'leorningcnihtas')",0.23287258
"('þēowa', 'fæder')",0.095688
"('þēowa', 'rīce')",-0.022517655
"('þēowa', 'god')",0.09633824
"('þēowa', 'fela')",0.14629656
"('þēowa', 'dæg')",0.07894585
"('þēowa', 'micel')",0.0872961
"('þēowa', 'hūs')",0.2657976
"('þēowa', 'bearn')",0.12618941
"('þēowa', 'hand')",0.21550752
"('þēowa', 'eorþe')",0.27519128
"('þēowa', 'tīd')",0.31347778
"('þēowa', 'folc')",0.08507405
"('þēowa', 'wītega')",-0.09741993
"('þēowa', 'bōceras')",0.19677953
"('þēowa', 'brōþor')",0.2279087
"('þēowa', 'cyning')",0.351495
"('þēowa', 'tempel')",-0.09425682
"('brōþor', 'mann')",0.022203147
"('brōþor', 'sunu')",-0.08006085
"('brōþor', 'hlaford')",0.19954494
"('brōþor', 'heofon')",-0.10155076
"('brōþor', 'leorningcnihtas')",0.2642492
"('brōþor', 'fæder')",-0.09272114
"('brōþor', 'rīce')",0.037239656
"('brōþor', 'god')",0.13576366
"('brōþor', 'fela')",0.119324155
"('brōþor', 'dæg')",-0.03672891
"('brōþor', 'micel')",0.02511241
"('brōþor', 'hūs')",-0.09757823
"('brōþor', 'bearn')",-0.106765285
"('brōþor', 'hand')",0.18187478
"('brōþor', 'eorþe')",-0.010424212
"('brōþor', 'tīd')",0.005249694
"('brōþor', 'folc')",0.1508962
"('brōþor', 'wītega')",0.07384042
"('brōþor', 'bōceras')",0.17348507
"('brōþor', 'þēowa')",0.2279087
"('brōþor', 'cyning')",0.068572015
"('brōþor', 'tempel')",0.17723247
"('cyning', 'mann')",0.13095331
"('cyning', 'sunu')",0.17010266
"('cyning', 'hlaford')",-0.10071077
"('cyning', 'heofon')",-0.008347781
"('cyning', 'leorningcnihtas')",0.17175755
"('cyning', 'fæder')",0.121305905
"('cyning', 'rīce')",0.1971508
"('cyning', 'god')",-0.017154954
"('cyning', 'fela')",-0.15370093
"('cyning', 'dæg')",-0.015266506
"('cyning', 'micel')",0.033804
"('cyning', 'hūs')",0.0060878918
"('cyning', 'bearn')",0.12501316
"('cyning', 'hand')",0.27737784
"('cyning', 'eorþe')",-0.23716405
"('cyning', 'tīd')",0.26958668
"('cyning', 'folc')",0.1257494
"('cyning', 'wītega')",0.17314403
"('cyning', 'bōceras')",0.012708902
"('cyning', 'þēowa')",0.351495
"('cyning', 'brōþor')",0.068572015
"('cyning', 'tempel')",-0.11060004
"('tempel', 'mann')",-0.017263465
"('tempel', 'sunu')",-0.4095808
"('tempel', 'hlaford')",0.779637
"('tempel', 'heofon')",0.2304408
"('tempel', 'leorningcnihtas')",-0.2415168
"('tempel', 'fæder')",-0.19856575
"('tempel', 'rīce')",-0.15218371
"('tempel', 'god')",-0.035754025
"('tempel', 'fela')",-0.037073
"('tempel', 'dæg')",0.15421252
"('tempel', 'micel')",0.020164296
"('tempel', 'hūs')",0.042166077
"('tempel', 'bearn')",-0.32603818
"('tempel', 'hand')",-0.13296606
"('tempel', 'eorþe')",0.2641707
"('tempel', 'tīd')",-0.06340335
"('tempel', 'folc')",-0.15764213
"('tempel', 'wītega')",0.00660656
"('tempel', 'bōceras')",-0.027856126
"('tempel', 'þēowa')",-0.09425682
"('tempel', 'brōþor')",0.17723247
"('tempel', 'cyning')",-0.11060004
